RowId,ImageId,FeatureName,Location
70,3,right_eye_inner_corner_y
71,3,right_eye_outer_corner_x
72,3,right_eye_outer_corner_y
73,3,left_eyebrow_inner_end_x
74,3,left_eyebrow_inner_end_y
75,3,left_eyebrow_outer_end_x
76,3,left_eyebrow_outer_end_y
77,3,right_eyebrow_inner_end_x
78,3,right_eyebrow_inner_end_y
79,3,right_eyebrow_outer_end_x
80,3,right_eyebrow_outer_end_y
81,3,nose_tip_x
82,3,nose_tip_y
83,3,mouth_left_corner_x
84,3,mouth_left_corner_y
85,3,mouth_right_corner_x
86,3,mouth_right_corner_y
87,3,mouth_center_top_lip_x
88,3,mouth_center_top_lip_y
89,3,mouth_center_bottom_lip_x
90,3,mouth_center_bottom_lip_y
91,4,left_eye_center_x
92,4,left_eye_center_y
93,4,right_eye_center_x
94,4,right_eye_center_y
95,4,left_eye_inner_corner_x
96,4,left_eye_inner_corner_y
97,4,left_eye_outer_corner_x
98,4,left_eye_outer_corner_y
99,4,right_eye_inner_corner_x
100,4,right_eye_inner_corner_y
101,4,right_eye_outer_corner_x
102,4,right_eye_outer_corner_y
103,4,left_eyebrow_inner_end_x
104,4,left_eyebrow_inner_end_y
105,4,left_eyebrow_outer_end_x
106,4,left_eyebrow_outer_end_y
107,4,right_eyebrow_inner_end_x
108,4,right_eyebrow_inner_end_y
109,4,right_eyebrow_outer_end_x
110,4,right_eyebrow_outer_end_y
111,4,nose_tip_x
112,4,nose_tip_y
113,4,mouth_left_corner_x
114,4,mouth_left_corner_y
115,4,mouth_right_corner_x
116,4,mouth_right_corner_y
117,4,mouth_center_top_lip_x
118,4,mouth_center_top_lip_y
119,4,mouth_center_bottom_lip_x
120,4,mouth_center_bottom_lip_y
121,5,left_eye_center_x
122,5,left_eye_center_y
123,5,right_eye_center_x
124,5,right_eye_center_y
125,5,left_eye_inner_corner_x
126,5,left_eye_inner_corner_y
127,5,left_eye_outer_corner_x
128,5,left_eye_outer_corner_y
129,5,right_eye_inner_corner_x
130,5,right_eye_inner_corner_y
131,5,right_eye_outer_corner_x
132,5,right_eye_outer_corner_y
133,5,left_eyebrow_inner_end_x
134,5,left_eyebrow_inner_end_y
135,5,left_eyebrow_outer_end_x
136,5,left_eyebrow_outer_end_y
137,5,right_eyebrow_inner_end_x
138,5,right_eyebrow_inner_end_y
139,5,right_eyebrow_outer_end_x
140,5,right_eyebrow_outer_end_y
141,5,nose_tip_x
142,5,nose_tip_y
143,5,mouth_left_corner_x
144,5,mouth_left_corner_y
145,5,mouth_right_corner_x
146,5,mouth_right_corner_y
147,5,mouth_center_top_lip_x
148,5,mouth_center_top_lip_y
149,5,mouth_center_bottom_lip_x
150,5,mouth_center_bottom_lip_y
151,6,left_eye_center_x
152,6,left_eye_center_y
153,6,right_eye_center_x
154,6,right_eye_center_y
155,6,left_eye_inner_corner_x
156,6,left_eye_inner_corner_y
157,6,left_eye_outer_corner_x
158,6,left_eye_outer_corner_y
159,6,right_eye_inner_corner_x
160,6,right_eye_inner_corner_y
161,6,right_eye_outer_corner_x
162,6,right_eye_outer_corner_y
163,6,left_eyebrow_inner_end_x
164,6,left_eyebrow_inner_end_y
165,6,left_eyebrow_outer_end_x
166,6,left_eyebrow_outer_end_y
167,6,right_eyebrow_inner_end_x
168,6,right_eyebrow_inner_end_y
169,6,right_eyebrow_outer_end_x
170,6,right_eyebrow_outer_end_y
171,6,nose_tip_x
172,6,nose_tip_y
173,6,mouth_left_corner_x
174,6,mouth_left_corner_y
175,6,mouth_right_corner_x
176,6,mouth_right_corner_y
177,6,mouth_center_top_lip_x
178,6,mouth_center_top_lip_y
179,6,mouth_center_bottom_lip_x
180,6,mouth_center_bottom_lip_y
181,7,left_eye_center_x
182,7,left_eye_center_y
183,7,right_eye_center_x
184,7,right_eye_center_y
185,7,left_eye_inner_corner_x
186,7,left_eye_inner_corner_y
187,7,left_eye_outer_corner_x
188,7,left_eye_outer_corner_y
189,7,right_eye_inner_corner_x
190,7,right_eye_inner_corner_y
191,7,right_eye_outer_corner_x
192,7,right_eye_outer_corner_y
193,7,left_eyebrow_inner_end_x
194,7,left_eyebrow_inner_end_y
195,7,left_eyebrow_outer_end_x
196,7,left_eyebrow_outer_end_y
197,7,right_eyebrow_inner_end_x
198,7,right_eyebrow_inner_end_y
199,7,right_eyebrow_outer_end_x
200,7,right_eyebrow_outer_end_y
201,7,nose_tip_x
202,7,nose_tip_y
203,7,mouth_left_corner_x
204,7,mouth_left_corner_y
205,7,mouth_right_corner_x
206,7,mouth_right_corner_y
207,7,mouth_center_top_lip_x
208,7,mouth_center_top_lip_y
209,7,mouth_center_bottom_lip_x
210,7,mouth_center_bottom_lip_y
211,8,left_eye_center_x
212,8,left_eye_center_y
213,8,right_eye_center_x
214,8,right_eye_center_y
215,8,left_eye_inner_corner_x
216,8,left_eye_inner_corner_y
217,8,left_eye_outer_corner_x
218,8,left_eye_outer_corner_y
219,8,right_eye_inner_corner_x
220,8,right_eye_inner_corner_y
221,8,right_eye_outer_corner_x
222,8,right_eye_outer_corner_y
223,8,left_eyebrow_inner_end_x
224,8,left_eyebrow_inner_end_y
225,8,left_eyebrow_outer_end_x
226,8,left_eyebrow_outer_end_y
227,8,right_eyebrow_inner_end_x
228,8,right_eyebrow_inner_end_y
229,8,right_eyebrow_outer_end_x
230,8,right_eyebrow_outer_end_y
231,8,nose_tip_x
232,8,nose_tip_y
233,8,mouth_left_corner_x
234,8,mouth_left_corner_y
235,8,mouth_right_corner_x
236,8,mouth_right_corner_y
237,8,mouth_center_top_lip_x
238,8,mouth_center_top_lip_y
239,8,mouth_center_bottom_lip_x
240,8,mouth_center_bottom_lip_y
241,9,left_eye_center_x
242,9,left_eye_center_y
243,9,right_eye_center_x
244,9,right_eye_center_y
245,9,left_eye_inner_corner_x
246,9,left_eye_inner_corner_y
247,9,left_eye_outer_corner_x
248,9,left_eye_outer_corner_y
249,9,right_eye_inner_corner_x
250,9,right_eye_inner_corner_y
251,9,right_eye_outer_corner_x
252,9,right_eye_outer_corner_y
253,9,left_eyebrow_inner_end_x
254,9,left_eyebrow_inner_end_y
255,9,left_eyebrow_outer_end_x
256,9,left_eyebrow_outer_end_y
257,9,right_eyebrow_inner_end_x
258,9,right_eyebrow_inner_end_y
259,9,right_eyebrow_outer_end_x
260,9,right_eyebrow_outer_end_y
261,9,nose_tip_x
262,9,nose_tip_y
263,9,mouth_left_corner_x
264,9,mouth_left_corner_y
265,9,mouth_right_corner_x
266,9,mouth_right_corner_y
267,9,mouth_center_top_lip_x
268,9,mouth_center_top_lip_y
269,9,mouth_center_bottom_lip_x
270,9,mouth_center_bottom_lip_y
271,10,left_eye_center_x
272,10,left_eye_center_y
273,10,right_eye_center_x
274,10,right_eye_center_y
275,10,left_eye_inner_corner_x
276,10,left_eye_inner_corner_y
277,10,left_eye_outer_corner_x
278,10,left_eye_outer_corner_y
279,10,right_eye_inner_corner_x
280,10,right_eye_inner_corner_y
281,10,right_eye_outer_corner_x
282,10,right_eye_outer_corner_y
283,10,left_eyebrow_inner_end_x
284,10,left_eyebrow_inner_end_y
285,10,left_eyebrow_outer_end_x
286,10,left_eyebrow_outer_end_y
287,10,right_eyebrow_inner_end_x
288,10,right_eyebrow_inner_end_y
289,10,right_eyebrow_outer_end_x
290,10,right_eyebrow_outer_end_y
291,10,nose_tip_x
292,10,nose_tip_y
293,10,mouth_left_corner_x
294,10,mouth_left_corner_y
295,10,mouth_right_corner_x
296,10,mouth_right_corner_y
297,10,mouth_center_top_lip_x
298,10,mouth_center_top_lip_y
299,10,mouth_center_bottom_lip_x
300,10,mouth_center_bottom_lip_y
301,11,left_eye_center_x
302,11,left_eye_center_y
303,11,right_eye_center_x
304,11,right_eye_center_y
305,11,left_eye_inner_corner_x
306,11,left_eye_inner_corner_y
307,11,left_eye_outer_corner_x
308,11,left_eye_outer_corner_y
309,11,right_eye_inner_corner_x
310,11,right_eye_inner_corner_y
311,11,right_eye_outer_corner_x
312,11,right_eye_outer_corner_y
313,11,left_eyebrow_inner_end_x
314,11,left_eyebrow_inner_end_y
315,11,left_eyebrow_outer_end_x
316,11,left_eyebrow_outer_end_y
317,11,right_eyebrow_inner_end_x
318,11,right_eyebrow_inner_end_y
319,11,right_eyebrow_outer_end_x
320,11,right_eyebrow_outer_end_y
321,11,nose_tip_x
322,11,nose_tip_y
323,11,mouth_left_corner_x
324,11,mouth_left_corner_y
325,11,mouth_right_corner_x
326,11,mouth_right_corner_y
327,11,mouth_center_top_lip_x
328,11,mouth_center_top_lip_y
329,11,mouth_center_bottom_lip_x
330,11,mouth_center_bottom_lip_y
331,12,left_eye_center_x
332,12,left_eye_center_y
333,12,right_eye_center_x
334,12,right_eye_center_y
335,12,left_eye_inner_corner_x
336,12,left_eye_inner_corner_y
337,12,left_eye_outer_corner_x
338,12,left_eye_outer_corner_y
339,12,right_eye_inner_corner_x
340,12,right_eye_inner_corner_y
341,12,right_eye_outer_corner_x
342,12,right_eye_outer_corner_y
343,12,left_eyebrow_inner_end_x
344,12,left_eyebrow_inner_end_y
345,12,left_eyebrow_outer_end_x
346,12,left_eyebrow_outer_end_y
347,12,right_eyebrow_inner_end_x
348,12,right_eyebrow_inner_end_y
349,12,right_eyebrow_outer_end_x
350,12,right_eyebrow_outer_end_y
351,12,nose_tip_x
352,12,nose_tip_y
353,12,mouth_left_corner_x
354,12,mouth_left_corner_y
355,12,mouth_right_corner_x
356,12,mouth_right_corner_y
357,12,mouth_center_top_lip_x
358,12,mouth_center_top_lip_y
359,12,mouth_center_bottom_lip_x
360,12,mouth_center_bottom_lip_y
361,13,left_eye_center_x
362,13,left_eye_center_y
363,13,right_eye_center_x
364,13,right_eye_center_y
365,13,left_eye_inner_corner_x
366,13,left_eye_inner_corner_y
367,13,left_eye_outer_corner_x
368,13,left_eye_outer_corner_y
369,13,right_eye_inner_corner_x
370,13,right_eye_inner_corner_y
371,13,right_eye_outer_corner_x
372,13,right_eye_outer_corner_y
373,13,left_eyebrow_inner_end_x
374,13,left_eyebrow_inner_end_y
375,13,left_eyebrow_outer_end_x
376,13,left_eyebrow_outer_end_y
377,13,right_eyebrow_inner_end_x
378,13,right_eyebrow_inner_end_y
379,13,right_eyebrow_outer_end_x
380,13,right_eyebrow_outer_end_y
381,13,nose_tip_x
382,13,nose_tip_y
383,13,mouth_left_corner_x
384,13,mouth_left_corner_y
385,13,mouth_right_corner_x
386,13,mouth_right_corner_y
387,13,mouth_center_top_lip_x
388,13,mouth_center_top_lip_y
389,13,mouth_center_bottom_lip_x
390,13,mouth_center_bottom_lip_y
391,14,left_eye_center_x
392,14,left_eye_center_y
393,14,right_eye_center_x
394,14,right_eye_center_y
395,14,left_eye_inner_corner_x
396,14,left_eye_inner_corner_y
397,14,left_eye_outer_corner_x
398,14,left_eye_outer_corner_y
399,14,right_eye_inner_corner_x
400,14,right_eye_inner_corner_y
401,14,right_eye_outer_corner_x
402,14,right_eye_outer_corner_y
403,14,left_eyebrow_inner_end_x
404,14,left_eyebrow_inner_end_y
405,14,left_eyebrow_outer_end_x
406,14,left_eyebrow_outer_end_y
407,14,right_eyebrow_inner_end_x
408,14,right_eyebrow_inner_end_y
409,14,right_eyebrow_outer_end_x
410,14,right_eyebrow_outer_end_y
411,14,nose_tip_x
412,14,nose_tip_y
413,14,mouth_left_corner_x
414,14,mouth_left_corner_y
415,14,mouth_right_corner_x
416,14,mouth_right_corner_y
417,14,mouth_center_top_lip_x
418,14,mouth_center_top_lip_y
419,14,mouth_center_bottom_lip_x
420,14,mouth_center_bottom_lip_y
421,15,left_eye_center_x
422,15,left_eye_center_y
423,15,right_eye_center_x
424,15,right_eye_center_y
425,15,left_eye_inner_corner_x
426,15,left_eye_inner_corner_y
427,15,left_eye_outer_corner_x
428,15,left_eye_outer_corner_y
429,15,right_eye_inner_corner_x
430,15,right_eye_inner_corner_y
431,15,right_eye_outer_corner_x
432,15,right_eye_outer_corner_y
433,15,left_eyebrow_inner_end_x
434,15,left_eyebrow_inner_end_y
435,15,left_eyebrow_outer_end_x
436,15,left_eyebrow_outer_end_y
437,15,right_eyebrow_inner_end_x
438,15,right_eyebrow_inner_end_y
439,15,right_eyebrow_outer_end_x
440,15,right_eyebrow_outer_end_y
441,15,nose_tip_x
442,15,nose_tip_y
443,15,mouth_left_corner_x
444,15,mouth_left_corner_y
445,15,mouth_right_corner_x
446,15,mouth_right_corner_y
447,15,mouth_center_top_lip_x
448,15,mouth_center_top_lip_y
449,15,mouth_center_bottom_lip_x
450,15,mouth_center_bottom_lip_y
451,16,left_eye_center_x
452,16,left_eye_center_y
453,16,right_eye_center_x
454,16,right_eye_center_y
455,16,left_eye_inner_corner_x
456,16,left_eye_inner_corner_y
457,16,left_eye_outer_corner_x
458,16,left_eye_outer_corner_y
459,16,right_eye_inner_corner_x
460,16,right_eye_inner_corner_y
461,16,right_eye_outer_corner_x
462,16,right_eye_outer_corner_y
463,16,left_eyebrow_inner_end_x
464,16,left_eyebrow_inner_end_y
465,16,left_eyebrow_outer_end_x
466,16,left_eyebrow_outer_end_y
467,16,right_eyebrow_inner_end_x
468,16,right_eyebrow_inner_end_y
469,16,right_eyebrow_outer_end_x
470,16,right_eyebrow_outer_end_y
471,16,nose_tip_x
472,16,nose_tip_y
473,16,mouth_left_corner_x
474,16,mouth_left_corner_y
475,16,mouth_right_corner_x
476,16,mouth_right_corner_y
477,16,mouth_center_top_lip_x
478,16,mouth_center_top_lip_y
479,16,mouth_center_bottom_lip_x
480,16,mouth_center_bottom_lip_y
481,17,left_eye_center_x
482,17,left_eye_center_y
483,17,right_eye_center_x
484,17,right_eye_center_y
485,17,left_eye_inner_corner_x
486,17,left_eye_inner_corner_y
487,17,left_eye_outer_corner_x
488,17,left_eye_outer_corner_y
489,17,right_eye_inner_corner_x
490,17,right_eye_inner_corner_y
491,17,right_eye_outer_corner_x
492,17,right_eye_outer_corner_y
493,17,left_eyebrow_inner_end_x
494,17,left_eyebrow_inner_end_y
495,17,left_eyebrow_outer_end_x
496,17,left_eyebrow_outer_end_y
497,17,right_eyebrow_inner_end_x
498,17,right_eyebrow_inner_end_y
499,17,right_eyebrow_outer_end_x
500,17,right_eyebrow_outer_end_y
501,17,nose_tip_x
502,17,nose_tip_y
503,17,mouth_left_corner_x
504,17,mouth_left_corner_y
505,17,mouth_right_corner_x
506,17,mouth_right_corner_y
507,17,mouth_center_top_lip_x
508,17,mouth_center_top_lip_y
509,17,mouth_center_bottom_lip_x
510,17,mouth_center_bottom_lip_y
511,18,left_eye_center_x
512,18,left_eye_center_y
513,18,right_eye_center_x
514,18,right_eye_center_y
515,18,left_eye_inner_corner_x
516,18,left_eye_inner_corner_y
517,18,left_eye_outer_corner_x
518,18,left_eye_outer_corner_y
519,18,right_eye_inner_corner_x
520,18,right_eye_inner_corner_y
521,18,right_eye_outer_corner_x
522,18,right_eye_outer_corner_y
523,18,left_eyebrow_inner_end_x
524,18,left_eyebrow_inner_end_y
525,18,left_eyebrow_outer_end_x
526,18,left_eyebrow_outer_end_y
527,18,right_eyebrow_inner_end_x
528,18,right_eyebrow_inner_end_y
529,18,right_eyebrow_outer_end_x
530,18,right_eyebrow_outer_end_y
531,18,nose_tip_x
532,18,nose_tip_y
533,18,mouth_left_corner_x
534,18,mouth_left_corner_y
535,18,mouth_right_corner_x
536,18,mouth_right_corner_y
537,18,mouth_center_top_lip_x
538,18,mouth_center_top_lip_y
539,18,mouth_center_bottom_lip_x
540,18,mouth_center_bottom_lip_y
541,19,left_eye_center_x
542,19,left_eye_center_y
543,19,right_eye_center_x
544,19,right_eye_center_y
545,19,left_eye_inner_corner_x
546,19,left_eye_inner_corner_y
547,19,left_eye_outer_corner_x
548,19,left_eye_outer_corner_y
549,19,right_eye_inner_corner_x
550,19,right_eye_inner_corner_y
551,19,right_eye_outer_corner_x
552,19,right_eye_outer_corner_y
553,19,left_eyebrow_inner_end_x
554,19,left_eyebrow_inner_end_y
555,19,left_eyebrow_outer_end_x
556,19,left_eyebrow_outer_end_y
557,19,right_eyebrow_inner_end_x
558,19,right_eyebrow_inner_end_y
559,19,right_eyebrow_outer_end_x
560,19,right_eyebrow_outer_end_y
561,19,nose_tip_x
562,19,nose_tip_y
563,19,mouth_left_corner_x
564,19,mouth_left_corner_y
565,19,mouth_right_corner_x
566,19,mouth_right_corner_y
567,19,mouth_center_top_lip_x
568,19,mouth_center_top_lip_y
569,19,mouth_center_bottom_lip_x
570,19,mouth_center_bottom_lip_y
571,20,left_eye_center_x
572,20,left_eye_center_y
573,20,right_eye_center_x
574,20,right_eye_center_y
575,20,left_eye_inner_corner_x
576,20,left_eye_inner_corner_y
577,20,left_eye_outer_corner_x
578,20,left_eye_outer_corner_y
579,20,right_eye_inner_corner_x
580,20,right_eye_inner_corner_y
581,20,right_eye_outer_corner_x
582,20,right_eye_outer_corner_y
583,20,left_eyebrow_inner_end_x
584,20,left_eyebrow_inner_end_y
585,20,left_eyebrow_outer_end_x
586,20,left_eyebrow_outer_end_y
587,20,right_eyebrow_inner_end_x
588,20,right_eyebrow_inner_end_y
589,20,right_eyebrow_outer_end_x
590,20,right_eyebrow_outer_end_y
591,20,nose_tip_x
592,20,nose_tip_y
593,20,mouth_left_corner_x
594,20,mouth_left_corner_y
595,20,mouth_right_corner_x
596,20,mouth_right_corner_y
597,20,mouth_center_top_lip_x
598,20,mouth_center_top_lip_y
599,20,mouth_center_bottom_lip_x
600,20,mouth_center_bottom_lip_y
601,21,left_eye_center_x
602,21,left_eye_center_y
603,21,right_eye_center_x
604,21,right_eye_center_y
605,21,left_eye_inner_corner_x
606,21,left_eye_inner_corner_y
607,21,left_eye_outer_corner_x
608,21,left_eye_outer_corner_y
609,21,right_eye_inner_corner_x
610,21,right_eye_inner_corner_y
611,21,right_eye_outer_corner_x
612,21,right_eye_outer_corner_y
613,21,left_eyebrow_inner_end_x
614,21,left_eyebrow_inner_end_y
615,21,left_eyebrow_outer_end_x
616,21,left_eyebrow_outer_end_y
617,21,right_eyebrow_inner_end_x
618,21,right_eyebrow_inner_end_y
619,21,right_eyebrow_outer_end_x
620,21,right_eyebrow_outer_end_y
621,21,nose_tip_x
622,21,nose_tip_y
623,21,mouth_left_corner_x
624,21,mouth_left_corner_y
625,21,mouth_right_corner_x
626,21,mouth_right_corner_y
627,21,mouth_center_top_lip_x
628,21,mouth_center_top_lip_y
629,21,mouth_center_bottom_lip_x
630,21,mouth_center_bottom_lip_y
631,22,left_eye_center_x
632,22,left_eye_center_y
633,22,right_eye_center_x
634,22,right_eye_center_y
635,22,left_eye_inner_corner_x
636,22,left_eye_inner_corner_y
637,22,left_eye_outer_corner_x
638,22,left_eye_outer_corner_y
639,22,right_eye_inner_corner_x
640,22,right_eye_inner_corner_y
641,22,right_eye_outer_corner_x
642,22,right_eye_outer_corner_y
643,22,left_eyebrow_inner_end_x
644,22,left_eyebrow_inner_end_y
645,22,left_eyebrow_outer_end_x
646,22,left_eyebrow_outer_end_y
647,22,right_eyebrow_inner_end_x
648,22,right_eyebrow_inner_end_y
649,22,right_eyebrow_outer_end_x
650,22,right_eyebrow_outer_end_y
651,22,nose_tip_x
652,22,nose_tip_y
653,22,mouth_left_corner_x
654,22,mouth_left_corner_y
655,22,mouth_right_corner_x
656,22,mouth_right_corner_y
657,22,mouth_center_top_lip_x
658,22,mouth_center_top_lip_y
659,22,mouth_center_bottom_lip_x
660,22,mouth_center_bottom_lip_y
661,23,left_eye_center_x
662,23,left_eye_center_y
663,23,right_eye_center_x
664,23,right_eye_center_y
665,23,left_eye_inner_corner_x
666,23,left_eye_inner_corner_y
667,23,left_eye_outer_corner_x
668,23,left_eye_outer_corner_y
669,23,right_eye_inner_corner_x
670,23,right_eye_inner_corner_y
671,23,right_eye_outer_corner_x
672,23,right_eye_outer_corner_y
673,23,left_eyebrow_inner_end_x
674,23,left_eyebrow_inner_end_y
675,23,left_eyebrow_outer_end_x
676,23,left_eyebrow_outer_end_y
677,23,right_eyebrow_inner_end_x
678,23,right_eyebrow_inner_end_y
679,23,right_eyebrow_outer_end_x
680,23,right_eyebrow_outer_end_y
681,23,nose_tip_x
682,23,nose_tip_y
683,23,mouth_left_corner_x
684,23,mouth_left_corner_y
685,23,mouth_right_corner_x
686,23,mouth_right_corner_y
687,23,mouth_center_top_lip_x
688,23,mouth_center_top_lip_y
689,23,mouth_center_bottom_lip_x
690,23,mouth_center_bottom_lip_y
691,24,left_eye_center_x
692,24,left_eye_center_y
693,24,right_eye_center_x
694,24,right_eye_center_y
695,24,left_eye_inner_corner_x
696,24,left_eye_inner_corner_y
697,24,left_eye_outer_corner_x
698,24,left_eye_outer_corner_y
699,24,right_eye_inner_corner_x
700,24,right_eye_inner_corner_y
701,24,right_eye_outer_corner_x
702,24,right_eye_outer_corner_y
703,24,left_eyebrow_inner_end_x
704,24,left_eyebrow_inner_end_y
705,24,left_eyebrow_outer_end_x
706,24,left_eyebrow_outer_end_y
707,24,right_eyebrow_inner_end_x
708,24,right_eyebrow_inner_end_y
709,24,right_eyebrow_outer_end_x
710,24,right_eyebrow_outer_end_y
711,24,nose_tip_x
712,24,nose_tip_y
713,24,mouth_left_corner_x
714,24,mouth_left_corner_y
715,24,mouth_right_corner_x
716,24,mouth_right_corner_y
717,24,mouth_center_top_lip_x
718,24,mouth_center_top_lip_y
719,24,mouth_center_bottom_lip_x
720,24,mouth_center_bottom_lip_y
721,25,left_eye_center_x
722,25,left_eye_center_y
723,25,right_eye_center_x
724,25,right_eye_center_y
725,25,left_eye_inner_corner_x
726,25,left_eye_inner_corner_y
727,25,left_eye_outer_corner_x
728,25,left_eye_outer_corner_y
729,25,right_eye_inner_corner_x
730,25,right_eye_inner_corner_y
731,25,right_eye_outer_corner_x
732,25,right_eye_outer_corner_y
733,25,left_eyebrow_inner_end_x
734,25,left_eyebrow_inner_end_y
735,25,left_eyebrow_outer_end_x
736,25,left_eyebrow_outer_end_y
737,25,right_eyebrow_inner_end_x
738,25,right_eyebrow_inner_end_y
739,25,right_eyebrow_outer_end_x
740,25,right_eyebrow_outer_end_y
741,25,nose_tip_x
742,25,nose_tip_y
743,25,mouth_left_corner_x
744,25,mouth_left_corner_y
745,25,mouth_right_corner_x
746,25,mouth_right_corner_y
747,25,mouth_center_top_lip_x
748,25,mouth_center_top_lip_y
749,25,mouth_center_bottom_lip_x
750,25,mouth_center_bottom_lip_y
751,26,left_eye_center_x
752,26,left_eye_center_y
753,26,right_eye_center_x
754,26,right_eye_center_y
755,26,left_eye_inner_corner_x
756,26,left_eye_inner_corner_y
757,26,left_eye_outer_corner_x
758,26,left_eye_outer_corner_y
759,26,right_eye_inner_corner_x
760,26,right_eye_inner_corner_y
761,26,right_eye_outer_corner_x
762,26,right_eye_outer_corner_y
763,26,left_eyebrow_inner_end_x
764,26,left_eyebrow_inner_end_y
765,26,left_eyebrow_outer_end_x
766,26,left_eyebrow_outer_end_y
767,26,right_eyebrow_inner_end_x
768,26,right_eyebrow_inner_end_y
769,26,right_eyebrow_outer_end_x
770,26,right_eyebrow_outer_end_y
771,26,nose_tip_x
772,26,nose_tip_y
773,26,mouth_left_corner_x
774,26,mouth_left_corner_y
775,26,mouth_right_corner_x
776,26,mouth_right_corner_y
777,26,mouth_center_top_lip_x
778,26,mouth_center_top_lip_y
779,26,mouth_center_bottom_lip_x
780,26,mouth_center_bottom_lip_y
781,27,left_eye_center_x
782,27,left_eye_center_y
783,27,right_eye_center_x
784,27,right_eye_center_y
785,27,left_eye_inner_corner_x
786,27,left_eye_inner_corner_y
787,27,left_eye_outer_corner_x
788,27,left_eye_outer_corner_y
789,27,right_eye_inner_corner_x
790,27,right_eye_inner_corner_y
791,27,right_eye_outer_corner_x
792,27,right_eye_outer_corner_y
793,27,left_eyebrow_inner_end_x
794,27,left_eyebrow_inner_end_y
795,27,left_eyebrow_outer_end_x
796,27,left_eyebrow_outer_end_y
797,27,right_eyebrow_inner_end_x
798,27,right_eyebrow_inner_end_y
799,27,right_eyebrow_outer_end_x
800,27,right_eyebrow_outer_end_y
801,27,nose_tip_x
802,27,nose_tip_y
803,27,mouth_left_corner_x
804,27,mouth_left_corner_y
805,27,mouth_right_corner_x
806,27,mouth_right_corner_y
807,27,mouth_center_top_lip_x
808,27,mouth_center_top_lip_y
809,27,mouth_center_bottom_lip_x
810,27,mouth_center_bottom_lip_y
811,28,left_eye_center_x
812,28,left_eye_center_y
813,28,right_eye_center_x
814,28,right_eye_center_y
815,28,left_eye_inner_corner_x
816,28,left_eye_inner_corner_y
817,28,left_eye_outer_corner_x
818,28,left_eye_outer_corner_y
819,28,right_eye_inner_corner_x
820,28,right_eye_inner_corner_y
821,28,right_eye_outer_corner_x
822,28,right_eye_outer_corner_y
823,28,left_eyebrow_inner_end_x
824,28,left_eyebrow_inner_end_y
825,28,left_eyebrow_outer_end_x
826,28,left_eyebrow_outer_end_y
827,28,right_eyebrow_inner_end_x
828,28,right_eyebrow_inner_end_y
829,28,right_eyebrow_outer_end_x
830,28,right_eyebrow_outer_end_y
831,28,nose_tip_x
832,28,nose_tip_y
833,28,mouth_left_corner_x
834,28,mouth_left_corner_y
835,28,mouth_right_corner_x
836,28,mouth_right_corner_y
837,28,mouth_center_top_lip_x
838,28,mouth_center_top_lip_y
839,28,mouth_center_bottom_lip_x
840,28,mouth_center_bottom_lip_y
841,29,left_eye_center_x
842,29,left_eye_center_y
843,29,right_eye_center_x
844,29,right_eye_center_y
845,29,left_eye_inner_corner_x
